occ_id,river_name,reference,stanza,pada,token_index,surface,lemma,morphology,book,arnold_stratum_code,source_id,retrieval_date,note
HYD-323,Sindhu,RIVER,03.033.03,a,2,síndhum,síndhu-,case=ACC|gender=F|number=SG,3,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-324,Sindhu,RIVER,03.033.05,c,2,síndhum,síndhu-,case=ACC|gender=F|number=SG,3,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-325,Sindhu,RIVER,03.053.09,b,2,síndhum,síndhu-,case=ACC|gender=M|number=SG,3,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-326,Sindhu,RIVER,04.017.01,d,2,síndhūn,síndhu-,case=ACC|gender=M|number=PL,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-327,Sindhu,RIVER,04.018.07,d,5,síndhūn,síndhu-,case=ACC|gender=M|number=PL,4,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-328,Sindhu,RIVER,04.019.05,d,5,síndhūn,síndhu-,case=ACC|gender=M|number=PL,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-329,Sindhu,RIVER,04.019.06,d,4,síndhūn,síndhu-,case=ACC|gender=M|number=PL,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-330,Sindhu,RIVER,04.019.08,b,5,síndhūn,síndhu-,case=ACC|gender=M|number=PL,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-331,Sindhu,RIVER,04.022.08,a,5,síndhuḥ,síndhu-,case=NOM|gender=M|number=SG,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-332,Sindhu,RIVER,04.028.01,c,5,síndhūn,síndhu-,case=ACC|gender=M|number=PL,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-333,Sindhu,RIVER,04.030.12,a,2,síndhum,síndhu-,case=ACC|gender=F|number=SG,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-334,Sindhu,RIVER,04.033.07,c,4,síndhūn,síndhu-,case=ACC|gender=M|number=PL,4,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-335,Sindhu,RIVER,04.034.08,d,2,síndhubhiḥ,síndhu-,case=INS|gender=M|number=PL,4,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-336,Sindhu,RIVER,04.042.07,d,5,síndhūn,síndhu-,case=ACC|gender=M|number=PL,4,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-337,Sindhu,RIVER,04.043.06,a,1,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,4,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-338,Sindhu,RIVER,04.054.06,c,3,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,4,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-339,Sindhu,RIVER,04.055.03,a,4,síndhum,síndhu-,case=ACC|gender=F|number=SG,4,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-340,Sindhu,RIVER,05.004.09,b,1,síndhum,síndhu-,case=ACC|gender=M|number=SG,5,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-341,Sindhu,RIVER,05.011.05,c,3,síndhum,síndhu-,case=ACC|gender=M|number=SG,5,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-342,Sindhu,RIVER,05.037.02,d,5,síndhum,síndhu-,case=ACC|gender=M|number=SG,5,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-343,Sindhu,RIVER,05.053.09,b,3,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,5,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-344,Sindhu,DERIVATIVE,05.075.02,d,2,síndhuvāhasā,síndhuvāhas-,gender=M|number=DU,5,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-345,Sindhu,RIVER,06.044.21,b,2,síndhūnām,síndhu-,case=GEN|gender=M|number=PL,6,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-346,Sindhu,RIVER,06.046.14,a,1,síndhūn,síndhu-,case=ACC|gender=M|number=PL,6,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-347,Sindhu,RIVER,06.052.06,b,2,síndhubhiḥ,síndhu-,case=INS|gender=M|number=PL,6,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-348,Sindhu,RIVER,07.005.02,b,2,síndhūnām,síndhu-,case=GEN|gender=F|number=PL,7,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-349,Sindhu,RIVER,07.018.05,d,2,síndhūnām,síndhu-,case=GEN|gender=F|number=PL,7,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-350,Sindhu,RIVER,07.033.03,a,5,síndhum,síndhu-,case=ACC|gender=F|number=SG,7,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-351,Sindhu,DERIVATIVE,07.036.06,b,3,síndhumātā,síndhumātar-,case=NOM|gender=F|number=SG,7,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-352,Sindhu,RIVER,07.047.03,d,1,síndhubhyaḥ,síndhu-,case=DAT|gender=M|number=PL,7,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-353,Sindhu,DERIVATIVE,07.064.02,b,1,síndhupatī,sindhupati-,case=VOC|gender=M|number=DU,7,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-354,Sindhu,RIVER,07.087.06,a,2,síndhum,síndhu-,case=ACC|gender=M|number=SG,7,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-355,Sindhu,RIVER,07.095.01,d,4,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,7,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-356,Sindhu,RIVER,08.005.21,b,2,síndhūn,síndhu-,case=ACC|gender=M|number=PL,8,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-357,Sindhu,RIVER,08.012.03,a,2,síndhum,síndhu-,case=ACC|gender=M|number=SG,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-358,Sindhu,RIVER,08.020.24,a,2,síndhum,síndhu-,case=ACC|gender=M|number=SG,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-359,Sindhu,RIVER,08.024.27,b,5,síndhuṣu,síndhu-,case=LOC|gender=F|number=PL,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-360,Sindhu,RIVER,08.025.14,a,3,síndhuḥ,síndhu-,case=NOM|gender=M|number=SG,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-361,Sindhu,RIVER,08.026.18,c,1,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-362,Sindhu,RIVER,08.032.25,b,2,síndhūn,síndhu-,case=ACC|gender=M|number=PL,8,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-363,Sindhu,RIVER,08.039.08,b,3,síndhuṣu,síndhu-,case=LOC|gender=M|number=PL,8,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-364,Sindhu,RIVER,08.041.02,d,2,síndhūnām,síndhu-,case=GEN|gender=M|number=PL,8,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-365,Sindhu,RIVER,08.096.18,c,2,síndhūn,síndhu-,case=ACC|gender=M|number=PL,8,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-366,Sindhu,RIVER,08.100.12,c,4,síndhūn,síndhu-,case=ACC|gender=M|number=PL,8,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-367,Sindhu,RIVER,09.015.05,c,2,síndhūnām,síndhu-,case=GEN|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-368,Sindhu,DERIVATIVE,09.061.07,b,2,síndhumātaram,síndhumātar-,case=ACC|gender=M|number=SG,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-369,Sindhu,RIVER,09.070.10,c,3,síndhum,síndhu-,case=ACC|gender=M|number=SG,9,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-370,Sindhu,RIVER,09.072.07,b,3,síndhuṣu,síndhu-,case=LOC|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-371,Sindhu,RIVER,09.086.08,b,4,síndhuṣu,síndhu-,case=LOC|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-372,Sindhu,RIVER,09.086.11,d,3,síndhubhiḥ,síndhu-,case=INS|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-373,Sindhu,RIVER,09.086.12,a,2,síndhūnām,síndhu-,case=GEN|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-374,Sindhu,RIVER,09.086.19,c,2,síndhūnām,síndhu-,case=GEN|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-375,Sindhu,RIVER,09.086.21,b,2,síndhubhyaḥ,síndhu-,case=DAT|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-376,Sindhu,RIVER,09.086.33,a,2,síndhūnām,síndhu-,case=GEN|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-377,Sindhu,RIVER,09.089.02,a,2,síndhūnām,síndhu-,case=GEN|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-378,Sindhu,RIVER,09.090.02,c,5,síndhūn,síndhu-,case=ACC|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-379,Sindhu,RIVER,09.096.07,a,6,síndhuḥ,síndhu-,case=NOM|gender=M|number=SG,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-380,Sindhu,RIVER,09.096.14,c,2,síndhubhiḥ,síndhu-,case=INS|gender=M|number=PL,9,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-381,Sindhu,RIVER,09.097.45,b,1,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,9,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-382,Sindhu,RIVER,09.097.58,d,2,síndhuḥ,síndhu-,case=NOM|gender=M|number=SG,9,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-383,Sindhu,RIVER,09.107.12,b,1,síndhuḥ,síndhu-,case=NOM|gender=M|number=SG,9,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-384,Sindhu,RIVER,10.035.02,b,2,síndhūn,síndhu-,case=ACC|gender=M|number=PL,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-385,Sindhu,RIVER,10.043.07,a,3,síndhum,síndhu-,case=ACC|gender=M|number=SG,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-386,Sindhu,RIVER,10.062.09,d,2,síndhuḥ,síndhu-,case=NOM|gender=M|number=SG,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-387,Sindhu,RIVER,10.064.09,a,3,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-388,Sindhu,RIVER,10.065.13,b,3,síndhuḥ,síndhu-,case=NOM|gender=M|number=SG,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-389,Sindhu,RIVER,10.066.11,a,2,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-390,Sindhu,RIVER,10.067.12,c,5,síndhūn,síndhu-,case=ACC|gender=M|number=PL,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-391,Sindhu,RIVER,10.075.01,d,4,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-392,Sindhu,RIVER,10.075.03,d,1,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-393,Sindhu,RIVER,10.075.07,c,2,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-394,Sindhu,RIVER,10.075.08,a,2,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-395,Sindhu,RIVER,10.075.09,a,4,síndhuḥ,síndhu-,case=NOM|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-396,Sindhu,DERIVATIVE,10.078.06,a,4,síndhumātaraḥ,síndhumātar-,case=NOM|gender=M|number=PL,10,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-397,Sindhu,RIVER,10.089.01,d,2,síndhubhyaḥ,síndhu-,case=ABL|gender=F|number=PL,10,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-398,Sindhu,RIVER,10.089.07,b,5,síndhūn,síndhu-,case=ACC|gender=M|number=PL,10,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-399,Sindhu,RIVER,10.089.11,d,2,síndhubhyaḥ,síndhu-,case=ABL|gender=F|number=PL,10,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-400,Sindhu,RIVER,10.104.08,b,2,síndhum,síndhu-,case=ACC|gender=M|number=SG,10,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-401,Sindhu,RIVER,10.111.09,a,2,síndhūn,síndhu-,case=ACC|gender=F|number=PL,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-402,Sindhu,RIVER,10.111.10,a,2,síndhum,síndhu-,case=ACC|gender=M|number=SG,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-403,Sindhu,RIVER,10.123.04,c,4,síndhum,síndhu-,case=ACC|gender=M|number=SG,10,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-404,Sindhu,RIVER,10.133.02,a,2,síndhūn,síndhu-,case=ACC|gender=M|number=PL,10,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-405,Sindhu,RIVER,10.180.01,d,2,síndhūnām,síndhu-,case=GEN|gender=F|number=PL,10,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,"síndhu- is both the appellative 'river, stream' and the name of the Indus. The lemma layer does not separate the two senses and neither does this register."
HYD-406,Susartu,RIVER,10.075.06,b,1,susártvā,susártu-,case=INS|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-407,Suvāstu,RIVER,08.019.37,b,1,suvā́stvāḥ,suvā́stu-,case=GEN|gender=F|number=SG,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Swat
HYD-408,Suṣomā,REGION-OR-EPITHET,08.007.29,a,1,suṣóme,suṣóma-,case=LOC|gender=M|number=SG,8,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,suṣómāyām 8.64.11 and suṣómayā 10.75.6 are the river; the masculine locative suṣóme 8.7.29 is the region.
HYD-409,Suṣomā,RIVER,08.064.11,b,1,suṣómāyām,suṣóma-,case=LOC|gender=F|number=SG,8,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,suṣómāyām 8.64.11 and suṣómayā 10.75.6 are the river; the masculine locative suṣóme 8.7.29 is the region.
HYD-410,Suṣomā,RIVER,10.075.05,d,4,suṣómayā,suṣóma-,case=INS|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,suṣómāyām 8.64.11 and suṣómayā 10.75.6 are the river; the masculine locative suṣóme 8.7.29 is the region.
HYD-411,Tṛṣṭāmā,NOT-RIVER,03.009.03,a,2,tr̥ṣṭám,tr̥ṣṭá-,case=ACC|gender=N|number=SG,3,C,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-412,Tṛṣṭāmā,RIVER,10.075.06,a,1,tr̥ṣṭā́mayā,tr̥ṣṭā́mā-,case=INS|gender=F|number=SG,10,n,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-413,Tṛṣṭāmā,NOT-RIVER,10.085.34,a,1,tr̥ṣṭám,tr̥ṣṭá-,case=NOM|gender=N|number=SG,10,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-414,Tṛṣṭāmā,NOT-RIVER,10.087.13,b,3,tr̥ṣṭám,tr̥ṣṭá-,case=ACC|gender=N|number=SG,10,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-415,Vibālī,RIVER,04.030.12,a,3,vibālyàm,vibālī́-,case=ACC|gender=F|number=SG,4,S,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,
HYD-416,Vipāś,NOT-RIVER,01.004.04,b,3,vipaścítam,vipaścít-,case=ACC|gender=M|number=SG,1,s,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-417,Vipāś,NOT-RIVER,01.018.07,b,2,vipaścítaḥ,vipaścít-,case=GEN|gender=M|number=SG,1,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-418,Vipāś,NOT-RIVER,01.164.36,c,5,vipaścítaḥ,vipaścít-,case=NOM|gender=M|number=PL,1,P,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-419,Vipāś,NOT-RIVER,01.180.02,b,1,vípatmanaḥ,vípatman-,case=GEN|gender=M|number=SG,1,A,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,nom. sg. vipā́ṭ
HYD-420,Vipāś,NOT-RIVER,03.003.04,a,4,vipaścítām,vipaścít-,case=GEN|gender=M|number=PL,3,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-421,Vipāś,NOT-RIVER,03.026.09,b,1,vipaścítam,vipaścít-,case=ACC|gender=M|number=SG,3,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-422,Vipāś,NOT-RIVER,03.027.02,a,3,vipaścítam,vipaścít-,case=ACC|gender=M|number=SG,3,s,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
HYD-423,Vipāś,RIVER,03.033.01,d,1,vípāṭ,vípāś-,case=NOM|gender=F|number=SG,3,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,nom. sg. vipā́ṭ
HYD-424,Vipāś,RIVER,03.033.03,b,1,vípāśam,vípāś-,case=ACC|gender=F|number=SG,3,N,SRC-019; SRC-022; SRC-023; SRC-047,2026-09-07,Beas
