"candidate_id","candidate_class","p_number","designation","object_type","geological_source","analytical_provenance","workshop","manufacturing_tradition","exporter","intermediary","textual_provenance_label","findspot","findspot_precision","excavation_no","stratigraphic_level","museum_attribution","modern_custody","custody_as_of","acquisition_history","image_held_by_cdli","image_licence_status","cdli_material_attribution","cdli_period","primary_publication","status","source_id","locator","retrieval_date","notes"
"MC-R-0740","LOOK-ALIKE-CONTROL","P529510","unpublished ?","seal","","","","","","","","","NO FINDSPOT RECORDED","","","Ashm 1892-1400","Ashmolean Museum, Oxford, UK","2022-08-21","Bequeathed by Revd Greville John Chester, 1892","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","glass","","unpublished ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=529510, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0741","LOOK-ALIKE-CONTROL","P529511","unpublished ?","seal","","","","","","","","uncertain (mod. Al Mina)","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","Ashm 1937-0788","Ashmolean Museum, Oxford, UK","2022-08-21","Allocated by The Trustees of the British Museum, 1936","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","glass","","unpublished ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=529511, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0742","LOOK-ALIKE-CONTROL","P529512","unpublished ?","seal","","","","","","","","uncertain (mod. Al Mina)","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","Ashm 1938-0291.a","Ashmolean Museum, Oxford, UK","2022-08-21","Allocated by The Trustees of the British Museum, 1936","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","glass","","unpublished ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=529512, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0743","SAME-MINERAL-FAMILY (agate/chalcedony)","P529514","unpublished ?","seal","","","","","","","","","NO FINDSPOT RECORDED","","","Ashm 1913-0770","Ashmolean Museum, Oxford, UK","2022-08-21","Purchased, 1913 (place purchased: Aleppo, Syria)","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","agate","","unpublished ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=529514, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0744","SAME-MINERAL-FAMILY (agate/chalcedony)","P529515","unpublished ?","seal","","","","","","","","","NO FINDSPOT RECORDED","","","LI 902-366","Ashmolean Museum, Oxford, UK","2022-08-21","--","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","agate","","unpublished ?","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=529515, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0745","LAPIS-ATTRIBUTED","P530225","CDLI Seals 014547 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1958/9.1","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","lapis lazuli","","CDLI Seals 014547 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530225, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0746","LOOK-ALIKE-CONTROL","P530230","CDLI Seals 014552 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO DA 1545","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","faience","","CDLI Seals 014552 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530230, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0747","LOOK-ALIKE-CONTROL","P530240","CDLI Seals 014562 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO DA 942","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","faience","","CDLI Seals 014562 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530240, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0748","LAPIS-ATTRIBUTED","P530243","CDLI Seals 014565 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1893/1.2","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","lapis lazuli","","CDLI Seals 014565 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530243, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0749","LOOK-ALIKE-CONTROL","P530246","CDLI Seals 014568 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO B 1987/11.157","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","faience","","CDLI Seals 014568 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530246, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0750","SAME-MINERAL-FAMILY (agate/chalcedony)","P530247","CDLI Seals 014569 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1932/7.149","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","agate ?","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014569 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530247, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0751","CARNELIAN-ATTRIBUTED","P530248","CDLI Seals 014570 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1955/5.1","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","carnelian","","CDLI Seals 014570 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530248, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0752","SAME-MINERAL-FAMILY (agate/chalcedony)","P530249","CDLI Seals 014571 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1951/4.2","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","","CDLI Seals 014571 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530249, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0753","LAPIS-ATTRIBUTED","P530259","CDLI Seals 014581 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1952/7.1","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","lapis lazuli","","CDLI Seals 014581 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530259, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0754","LOOK-ALIKE-CONTROL","P530261","CDLI Seals 014583 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1896/2.4","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","jasper","","CDLI Seals 014583 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530261, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0755","LOOK-ALIKE-CONTROL","P530263","CDLI Seals 014585 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1893/1.3","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","jasper","","CDLI Seals 014585 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530263, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0756","LOOK-ALIKE-CONTROL","P530317","CDLI Seals 014639 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO B 1982/5.1397","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","glass","","CDLI Seals 014639 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530317, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0757","LOOK-ALIKE-CONTROL","P530336","CDLI Seals 014658 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO B 1982/5.1425","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","frit; glass","","CDLI Seals 014658 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530336, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0758","LOOK-ALIKE-CONTROL","P530382","CDLI Seals 014704 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO B 1982/5.1428","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","frit; glass","","CDLI Seals 014704 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530382, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0759","SAME-MINERAL-FAMILY (agate/chalcedony)","P530396","CDLI Seals 014718 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1948/5.1","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","agate","Old Babylonian (ca. 1900-1600 BC)","CDLI Seals 014718 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530396, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0760","SAME-MINERAL-FAMILY (agate/chalcedony)","P530397","CDLI Seals 014719 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO A 1952/1.1","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony; gold","Achaemenid (547-331 BC)","CDLI Seals 014719 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530397, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0761","CARNELIAN-ATTRIBUTED","P530401","CDLI Seals 014723 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO B 1950/2.6","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","Achaemenid (547-331 BC)","CDLI Seals 014723 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530401, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0762","SAME-MINERAL-FAMILY (agate/chalcedony)","P530414","CDLI Seals 014736 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO B 1987/5.3","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","agate","Achaemenid (547-331 BC)","CDLI Seals 014736 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530414, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0763","CARNELIAN-ATTRIBUTED","P530416","CDLI Seals 014738 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO B 1992/3.7","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","","CDLI Seals 014738 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530416, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0764","LOOK-ALIKE-CONTROL","P530421","CDLI Seals 014743 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO DA 867","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","glass","","CDLI Seals 014743 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530421, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0765","CARNELIAN-ATTRIBUTED","P530425","CDLI Seals 014747 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO z.n. 25","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","silver; cornelian","","CDLI Seals 014747 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530425, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0766","LAPIS-ATTRIBUTED","P530433","CDLI Seals 014755 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30008","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","lapis lazuli","ED IIIa (ca. 2600-2500 BC)","CDLI Seals 014755 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530433, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0767","CARNELIAN-ATTRIBUTED","P530442","CDLI Seals 014764 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30017","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","Old Akkadian (ca. 2340-2200 BC)","CDLI Seals 014764 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530442, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0768","LAPIS-ATTRIBUTED","P530497","CDLI Seals 014819 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30072","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","lapis lazuli","Old Babylonian (ca. 1900-1600 BC)","CDLI Seals 014819 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530497, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0769","LOOK-ALIKE-CONTROL","P530511","CDLI Seals 014833 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30086","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","jasper","Old Babylonian (ca. 1900-1600 BC)","CDLI Seals 014833 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530511, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0770","SAME-MINERAL-FAMILY (agate/chalcedony)","P530535","CDLI Seals 014857 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30110","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Middle Babylonian (ca. 1400-1100 BC)","CDLI Seals 014857 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530535, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0771","SAME-MINERAL-FAMILY (agate/chalcedony)","P530544","CDLI Seals 014866 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30119","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014866 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530544, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0772","SAME-MINERAL-FAMILY (agate/chalcedony)","P530546","CDLI Seals 014868 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30121","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014868 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530546, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0773","CARNELIAN-ATTRIBUTED","P530547","CDLI Seals 014869 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30122","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014869 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530547, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0774","SAME-MINERAL-FAMILY (agate/chalcedony)","P530548","CDLI Seals 014870 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30123","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014870 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530548, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0775","CARNELIAN-ATTRIBUTED","P530549","CDLI Seals 014871 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30124","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014871 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530549, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0776","CARNELIAN-ATTRIBUTED","P530551","CDLI Seals 014873 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30126","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","cornelian","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014873 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530551, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0777","SAME-MINERAL-FAMILY (agate/chalcedony)","P530552","CDLI Seals 014874 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","RMO GS-30127","Rijksmuseum van Oudheden, Leiden, Holland","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 014874 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=530552, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
