"join_id","claim_id","register","register_class","source_id","evidence_role","locator","independence_group","notes"
"CS-6427","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6428","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6429","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6430","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6431","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6432","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6433","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6434","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6435","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6436","PUR-P-064","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6437","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6438","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6439","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6440","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6441","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6442","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6443","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6444","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6445","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6446","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6447","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6448","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6449","PUR-P-065","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6450","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6451","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6452","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6453","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6454","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6455","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6456","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6457","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6458","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6459","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6460","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6461","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6462","PUR-P-066","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6463","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6464","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6465","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6466","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6467","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6468","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6469","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6470","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6471","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6472","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6473","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6474","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6475","PUR-P-067","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6476","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6477","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6478","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6479","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6480","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6481","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6482","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6483","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6484","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6485","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6486","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6487","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6488","PUR-P-068","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6489","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6490","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6491","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6492","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6493","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6494","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6495","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6496","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6497","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6498","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6499","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6500","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6501","PUR-P-069","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6502","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6503","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6504","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6505","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6506","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6507","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6508","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6509","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6510","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6511","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6512","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6513","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6514","PUR-P-070","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6515","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6516","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6517","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6518","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6519","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6520","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6521","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6522","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6523","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6524","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6525","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6526","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6527","PUR-P-071","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6528","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6529","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6530","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6531","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6532","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6533","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6534","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6535","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6536","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6537","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6538","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6539","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6540","PUR-P-072","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6541","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6542","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6543","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6544","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6545","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6546","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6547","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6548","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6549","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6550","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6551","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6552","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6553","PUR-P-073","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6554","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6555","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6556","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6557","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6558","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6559","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6560","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6561","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6562","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6563","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6564","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6565","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6566","PUR-P-074","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6567","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6568","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6569","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6570","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6571","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6572","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6573","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6574","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6575","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6576","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6577","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6578","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6579","PUR-P-075","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6580","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6581","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6582","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6583","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6584","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6585","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6586","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6587","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6588","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6589","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6590","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6591","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6592","PUR-P-076","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6593","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6594","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6595","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6596","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6597","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6598","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6599","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6600","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6601","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6602","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6603","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6604","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6605","PUR-P-077","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6606","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6607","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6608","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6609","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6610","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6611","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6612","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
"CS-6613","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-072","CONTRIBUTING","","IG-SRC-072",""
"CS-6614","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-073","CONTRIBUTING","","IG-SRC-073",""
"CS-6615","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-074","CONTRIBUTING","","IG-SRC-019",""
"CS-6616","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-075","CONTRIBUTING","","IG-SRC-072",""
"CS-6617","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-076","CONTRIBUTING","","IG-SRC-076",""
"CS-6618","PUR-P-078","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-077","CONTRIBUTING","","IG-SRC-077",""
"CS-6619","PUR-P-079","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-069","CONTRIBUTING","","IG-SRC-069",""
"CS-6620","PUR-P-079","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-020","CONTRIBUTING","","IG-SRC-020",""
"CS-6621","PUR-P-079","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-021","CONTRIBUTING","","IG-SRC-021",""
"CS-6622","PUR-P-079","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-6623","PUR-P-079","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-6624","PUR-P-079","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-070","CONTRIBUTING","","IG-SRC-070",""
"CS-6625","PUR-P-079","03-REGISTERS/rigveda-pur-passages.csv","DATA","SRC-071","CONTRIBUTING","","IG-SRC-019",""
